,ID,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,chutes_mandante,chutes_no_alvo_mandante,posse_de_bola_mandante,passes_mandante,precisao_passes_mandante,faltas_mandante,cartao_amarelo_mandante,cartao_vermelho_mandante,impedimentos_mandante,escanteios_mandante,chutes_visitante,chutes_no_alvo_visitante,posse_de_bola_visitante,passes_visitante,precisao_passes_visitante,faltas_visitante,cartao_amarelo_visitante,cartao_vermelho_visitante,impedimentos_visitante,escanteios_visitante
830,5822,8,18/6/2017,16:00,Chapecoense,Botafogo-RJ,4-1-4-1,4-1-4-1,V. Carmo Mancini,J. Ribeiro Ventura,Botafogo-RJ,Arena Condá,0,2,SC,RJ,21.0,6.0,59%,421.0,,11.0,0.0,0.0,2.0,8.0,7.0,4.0,41%,309.0,,13.0,2.0,0.0,4.0,3.0
831,5823,8,18/6/2017,16:00,Sao Paulo,Atletico-MG,3-4-3,4-4-2,R. Ceni,R. Machado Marques,Atletico-MG, Morumbi,1,2,SP,MG,12.0,2.0,60%,445.0,,12.0,2.0,0.0,4.0,5.0,8.0,3.0,40%,312.0,,24.0,2.0,0.0,4.0,3.0
832,5824,8,18/6/2017,19:00,Sport,Vitoria,4-3-3,4-2-3-1,V. Luxemburgo da Silva,A. Tadeu Gallo,Vitoria,Adelmar da Costa Carvalho,1,3,PE,BA,11.0,6.0,57%,483.0,,10.0,0.0,0.0,3.0,5.0,13.0,6.0,43%,375.0,,19.0,0.0,0.0,1.0,5.0
833,5825,8,19/6/2017,20:00,Cruzeiro,Gremio,4-2-3-1,4-2-3-1,L. Venker de Menezes,Renato Gaúcho,-, Mineirão,3,3,MG,RS,17.0,5.0,55%,541.0,,12.0,5.0,0.0,0.0,2.0,15.0,7.0,45%,442.0,,14.0,2.0,0.0,0.0,8.0
834,5826,9,21/6/2017,19:30,Vitoria,Santos,4-2-3-1,4-2-3-1,A. Tadeu Gallo,L. Culpi,Santos, Barradão,0,2,BA,SP,17.0,3.0,60%,453.0,,15.0,2.0,0.0,4.0,8.0,10.0,6.0,40%,319.0,,10.0,1.0,0.0,4.0,5.0
835,5827,9,21/6/2017,21:00,Palmeiras,Atletico-GO,4-2-3-1,4-2-3-1,A. Stival,D. Ghidoni Junior,Palmeiras,Allianz Parque,1,0,SP,GO,13.0,4.0,68%,536.0,,10.0,2.0,0.0,5.0,6.0,9.0,4.0,32%,259.0,,17.0,2.0,0.0,6.0,3.0
836,5828,9,21/6/2017,20:59,Botafogo-RJ,Vasco,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,M. Mendes,Botafogo-RJ,Estádio Nilton Santos,3,1,RJ,RJ,7.0,3.0,43%,360.0,,20.0,5.0,0.0,1.0,2.0,19.0,3.0,57%,440.0,,11.0,1.0,0.0,1.0,6.0
837,5829,9,21/6/2017,21:46,Avai,Fluminense,4-2-3-1,4-2-3-1,C. dos Santos Oliveira,A. da Silva Braga,Fluminense,  Ressacada,0,3,SC,RJ,14.0,5.0,49%,423.0,,19.0,1.0,0.0,1.0,5.0,15.0,4.0,51%,445.0,,20.0,1.0,0.0,0.0,4.0
838,5830,9,21/6/2017,21:45,Athletico-PR,Sao Paulo,4-1-4-1,3-4-3,E. Baptista,R. Ceni,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,SP,12.0,7.0,34%,299.0,,17.0,3.0,0.0,2.0,5.0,28.0,5.0,66%,553.0,,15.0,3.0,0.0,1.0,8.0
839,5831,9,21/6/2017,21:45,Atletico-MG,Sport,4-2-3-1,4-2-3-1,R. Machado Marques,V. Luxemburgo da Silva,-,Estádio Raimundo Sampaio,2,2,MG,PE,5.0,2.0,53%,431.0,,23.0,2.0,0.0,2.0,3.0,12.0,6.0,47%,390.0,,26.0,1.0,0.0,3.0,2.0
840,5832,9,22/6/2017,19:31,Corinthians,Bahia,4-2-3-1,4-2-3-1,F. Carille,J. de Amorim Campos,Corinthians,Neo Química Arena,3,0,SP,BA,16.0,5.0,48%,434.0,,15.0,2.0,1.0,2.0,5.0,18.0,1.0,52%,444.0,,12.0,2.0,1.0,2.0,9.0
841,5833,9,22/6/2017,19:30,Ponte Preta,Cruzeiro,4-2-3-1,4-2-3-1,G. Kleina,L. Venker de Menezes,Ponte Preta, Moisés Lucarelli,1,0,SP,MG,6.0,1.0,52%,405.0,,21.0,2.0,0.0,0.0,5.0,8.0,2.0,48%,392.0,,23.0,2.0,0.0,3.0,1.0
842,5834,9,22/6/2017,21:00,Gremio,Coritiba,4-2-3-1,4-3-3,Renato Gaúcho,E. Pacheco,Gremio,Arena do Grêmio,2,0,RS,PR,17.0,12.0,53%,439.0,,18.0,2.0,0.0,4.0,6.0,12.0,6.0,47%,396.0,,11.0,0.0,0.0,0.0,3.0
843,5835,9,22/6/2017,21:00,Flamengo,Chapecoense,4-2-3-1,4-1-4-1,J. Mannarino,V. Carmo Mancini,Flamengo,Luso-Brasileiro,5,1,RJ,SC,20.0,11.0,52%,359.0,,21.0,3.0,0.0,3.0,6.0,13.0,2.0,48%,329.0,,13.0,1.0,0.0,1.0,7.0
844,5836,10,24/6/2017,19:01,Santos,Sport,4-2-3-1,4-2-3-1,L. Culpi,V. Luxemburgo da Silva,Sport,Estádio Urbano Caldeira,0,1,SP,PE,9.0,3.0,57%,531.0,,13.0,0.0,0.0,0.0,9.0,9.0,3.0,43%,416.0,,17.0,1.0,0.0,1.0,0.0
845,5837,10,25/6/2017,10:59,Vasco,Atletico-GO,4-2-3-1,4-2-3-1,M. Mendes,D. Ghidoni Junior,Vasco,Estádio Vasco da Gama,1,0,RJ,GO,12.0,5.0,53%,434.0,,21.0,2.0,0.0,0.0,3.0,5.0,2.0,47%,398.0,,19.0,0.0,0.0,1.0,1.0
846,5838,10,25/6/2017,16:00,Gremio,Corinthians,4-2-3-1,4-2-3-1,Renato Gaúcho,F. Carille,Corinthians,Arena do Grêmio,0,1,RS,SP,15.0,6.0,57%,564.0,,16.0,4.0,0.0,2.0,7.0,5.0,3.0,43%,448.0,,16.0,5.0,0.0,0.0,2.0
847,5839,10,25/6/2017,16:00,Sao Paulo,Fluminense,4-2-3-1,4-2-3-1,R. Ceni,A. da Silva Braga,-, Morumbi,1,1,SP,RJ,15.0,3.0,52%,365.0,,12.0,1.0,0.0,0.0,6.0,9.0,6.0,48%,342.0,,25.0,1.0,0.0,4.0,3.0
848,5840,10,25/6/2017,16:01,Athletico-PR,Vitoria,4-1-4-1,4-2-3-1,E. Baptista,A. Tadeu Gallo,Athletico-PR,Estádio Joaquim Américo Guimarães,4,1,PR,BA,15.0,11.0,48%,473.0,,10.0,0.0,0.0,3.0,5.0,12.0,3.0,52%,517.0,,11.0,3.0,0.0,2.0,1.0
849,5841,10,25/6/2017,15:59,Cruzeiro,Coritiba,4-2-3-1,4-3-3,L. Venker de Menezes,E. Pacheco,Cruzeiro, Mineirão,2,0,MG,PR,22.0,9.0,55%,413.0,,15.0,0.0,0.0,2.0,8.0,9.0,2.0,45%,333.0,,26.0,2.0,0.0,2.0,9.0
850,5842,10,25/6/2017,16:02,Ponte Preta,Palmeiras,4-2-3-1,4-1-4-1,G. Kleina,A. Stival,Palmeiras, Moisés Lucarelli,1,2,SP,SP,9.0,2.0,56%,440.0,,21.0,6.0,2.0,3.0,2.0,6.0,2.0,44%,365.0,,28.0,3.0,1.0,0.0,4.0
851,5843,10,25/6/2017,18:33,Bahia,Flamengo,4-2-3-1,4-2-3-1,J. de Amorim Campos,J. Mannarino,Flamengo,Itaipava Arena Fonte Nova,0,1,BA,RJ,14.0,3.0,42%,375.0,,6.0,1.0,1.0,1.0,5.0,13.0,4.0,58%,518.0,,23.0,3.0,0.0,0.0,3.0
852,5844,10,25/6/2017,19:00,Chapecoense,Atletico-MG,4-1-4-1,4-2-3-1,V. Carmo Mancini,R. Machado Marques,Atletico-MG,Arena Condá,0,1,SC,MG,15.0,1.0,68%,462.0,,24.0,5.0,0.0,2.0,8.0,5.0,3.0,32%,237.0,,19.0,5.0,0.0,7.0,0.0
853,5845,10,26/6/2017,20:00,Botafogo-RJ,Avai,4-1-4-1,4-2-3-1,J. Ribeiro Ventura,C. dos Santos Oliveira,Avai,Estádio Nilton Santos,0,2,RJ,SC,31.0,9.0,73%,588.0,,11.0,1.0,0.0,1.0,17.0,8.0,2.0,27%,231.0,,10.0,2.0,0.0,0.0,2.0
854,5846,11,1/7/2017,16:02,Palmeiras,Gremio,4-3-3,4-2-3-1,A. Stival,Renato Gaúcho,Palmeiras,Estádio Municipal Paulo Machado de Carvalho,1,0,SP,RS,14.0,1.0,61%,480.0,,23.0,3.0,0.0,2.0,4.0,6.0,2.0,39%,328.0,,14.0,1.0,0.0,1.0,0.0
855,5847,11,1/7/2017,18:59,Atletico-GO,Santos,4-2-3-1,4-2-3-1,D. Ghidoni Junior,L. Culpi,-,Estádio Olímpico Pedro Ludovico Teixeira,1,1,GO,SP,16.0,4.0,32%,263.0,,14.0,2.0,1.0,0.0,3.0,13.0,2.0,68%,553.0,,10.0,1.0,0.0,4.0,11.0
856,5848,11,2/7/2017,16:00,Sport,Athletico-PR,4-2-3-1,4-5-1,V. Luxemburgo da Silva,E. Baptista,Sport,Adelmar da Costa Carvalho,1,0,PE,PR,19.0,3.0,58%,466.0,,12.0,1.0,0.0,0.0,11.0,2.0,1.0,42%,351.0,,18.0,3.0,0.0,2.0,4.0
857,5849,11,2/7/2017,16:01,Vitoria,Bahia,4-1-3-2,4-2-3-1,A. Tadeu Gallo,L. Quintanilha,-, Barradão,0,0,BA,BA,21.0,7.0,56%,439.0,,17.0,5.0,0.0,1.0,11.0,6.0,1.0,44%,359.0,,16.0,3.0,0.0,2.0,5.0
858,5850,11,2/7/2017,15:59,Atletico-MG,Cruzeiro,4-2-3-1,4-2-3-1,R. Machado Marques,L. Venker de Menezes,Atletico-MG,Estádio Raimundo Sampaio,3,1,MG,MG,11.0,4.0,47%,357.0,,23.0,4.0,0.0,3.0,4.0,10.0,5.0,53%,394.0,,18.0,4.0,0.0,1.0,3.0
859,5851,11,2/7/2017,16:01,Flamengo,Sao Paulo,4-2-3-1,4-3-2-1,J. Mannarino,R. Ceni,Flamengo,Luso-Brasileiro,2,0,RJ,SP,15.0,7.0,47%,412.0,,17.0,1.0,0.0,5.0,10.0,12.0,2.0,53%,464.0,,14.0,1.0,0.0,0.0,0.0
860,5852,11,2/7/2017,16:00,Corinthians,Botafogo-RJ,4-2-3-1,4-1-4-1,F. Carille,J. Ribeiro Ventura,Corinthians,Neo Química Arena,1,0,SP,RJ,19.0,9.0,67%,645.0,,14.0,3.0,0.0,2.0,10.0,3.0,0.0,33%,342.0,,14.0,2.0,0.0,1.0,2.0
861,5853,11,2/7/2017,19:01,Avai,Ponte Preta,4-2-3-1,4-2-3-1,C. dos Santos Oliveira,Juninho,-,  Ressacada,0,0,SC,SP,10.0,3.0,44%,407.0,,14.0,2.0,0.0,3.0,6.0,18.0,3.0,56%,525.0,,25.0,2.0,0.0,0.0,5.0
862,5854,11,2/7/2017,18:59,Coritiba,Vasco,4-3-3,4-2-3-1,E. Pacheco,M. Mendes,-,Vila Capanema,2,2,PR,RJ,16.0,5.0,61%,395.0,,17.0,3.0,0.0,2.0,8.0,10.0,4.0,39%,253.0,,20.0,5.0,0.0,1.0,5.0
863,5855,11,3/7/2017,20:00,Fluminense,Chapecoense,4-2-3-1,4-1-4-1,A. da Silva Braga,V. Carmo Mancini,-,Estádio Giulite Coutinho,3,3,RJ,SC,12.0,8.0,69%,453.0,,14.0,3.0,0.0,6.0,6.0,23.0,7.0,31%,202.0,,22.0,4.0,1.0,2.0,5.0
864,5856,12,8/7/2017,15:58,Atletico-GO,Vitoria,4-1-4-1,4-2-3-1,D. Ghidoni Junior,A. Tadeu Gallo,Vitoria,Estádio Olímpico Pedro Ludovico Teixeira,1,2,GO,BA,18.0,5.0,51%,353.0,,12.0,1.0,0.0,3.0,14.0,9.0,6.0,49%,366.0,,23.0,4.0,0.0,4.0,4.0
865,5857,12,8/7/2017,18:01,Vasco,Flamengo,4-2-3-1,4-2-3-1,M. Mendes,J. Mannarino,Flamengo,Estádio Vasco da Gama,0,1,RJ,RJ,10.0,1.0,41%,282.0,,23.0,4.0,0.0,2.0,6.0,9.0,3.0,59%,415.0,,15.0,1.0,0.0,2.0,9.0
866,5858,12,8/7/2017,19:01,Corinthians,Ponte Preta,4-2-3-1,4-2-3-1,F. Carille,G. Kleina,Corinthians,Neo Química Arena,2,0,SP,SP,13.0,8.0,48%,498.0,,17.0,2.0,0.0,1.0,2.0,20.0,6.0,52%,518.0,,8.0,2.0,0.0,4.0,5.0
867,5859,12,9/7/2017,11:01,Chapecoense,Athletico-PR,4-1-4-1,4-1-4-1,V. Eutrópio,E. Baptista,-,Arena Condá,1,1,SC,PR,26.0,6.0,43%,359.0,,18.0,1.0,0.0,0.0,10.0,4.0,3.0,57%,504.0,,13.0,3.0,0.0,4.0,2.0
868,5860,12,9/7/2017,16:01,Bahia,Fluminense,4-2-3-1,4-2-3-1,J. de Amorim Campos,A. da Silva Braga,-,Itaipava Arena Fonte Nova,1,1,BA,RJ,20.0,5.0,73%,620.0,,16.0,4.0,0.0,2.0,10.0,7.0,2.0,27%,242.0,,18.0,2.0,0.0,1.0,2.0
869,5861,12,9/7/2017,16:01,Gremio,Avai,4-2-3-1,4-2-3-1,Renato Gaúcho,C. dos Santos Oliveira,Avai,Arena do Grêmio,0,2,RS,SC,19.0,11.0,73%,685.0,,9.0,1.0,0.0,2.0,11.0,8.0,3.0,27%,257.0,,17.0,4.0,1.0,1.0,5.0
870,5862,12,9/7/2017,16:01,Cruzeiro,Palmeiras,4-4-2,4-3-3,L. Venker de Menezes,A. Stival,Cruzeiro, Mineirão,3,1,MG,SP,11.0,6.0,38%,306.0,,12.0,1.0,0.0,0.0,1.0,8.0,1.0,62%,484.0,,15.0,4.0,0.0,3.0,9.0
871,5863,12,9/7/2017,19:00,Santos,Sao Paulo,4-2-3-1,4-2-3-1,L. Culpi,L. de Oliveira Preto,Santos,Estádio Urbano Caldeira,3,2,SP,SP,17.0,8.0,52%,442.0,,18.0,4.0,0.0,0.0,6.0,14.0,5.0,48%,414.0,,5.0,3.0,0.0,2.0,2.0
872,5864,12,9/7/2017,19:00,Botafogo-RJ,Atletico-MG,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,R. Machado Marques,-,Estádio Nilton Santos,1,1,RJ,MG,11.0,3.0,57%,503.0,,14.0,1.0,0.0,1.0,4.0,9.0,6.0,43%,391.0,,27.0,3.0,0.0,1.0,7.0
873,5865,12,10/7/2017,20:01,Coritiba,Sport,4-4-2,4-2-3-1,E. Pacheco,V. Luxemburgo da Silva,Sport, Couto Pereira,0,3,PR,PE,16.0,6.0,59%,399.0,,16.0,2.0,1.0,2.0,10.0,12.0,6.0,41%,291.0,,18.0,2.0,0.0,2.0,2.0
874,5866,13,12/7/2017,19:30,Ponte Preta,Bahia,4-2-3-1,4-2-3-1,G. Kleina,J. de Amorim Campos,Bahia, Moisés Lucarelli,0,3,SP,BA,27.0,9.0,67%,569.0,,12.0,1.0,0.0,0.0,18.0,11.0,7.0,33%,307.0,,14.0,3.0,0.0,2.0,0.0
875,5867,13,12/7/2017,19:31,Atletico-MG,Santos,4-2-3-1,4-2-3-1,R. Machado Marques,L. Culpi,Santos,Estádio Raimundo Sampaio,0,1,MG,SP,24.0,6.0,64%,485.0,,9.0,1.0,0.0,1.0,15.0,10.0,3.0,36%,298.0,,13.0,2.0,0.0,3.0,4.0
876,5868,13,12/7/2017,20:59,Fluminense,Botafogo-RJ,4-2-3-1,4-4-1-1,A. da Silva Braga,J. Ribeiro Ventura,Botafogo-RJ, Maracanã,0,1,RJ,RJ,12.0,0.0,59%,509.0,,13.0,3.0,0.0,0.0,6.0,16.0,5.0,41%,360.0,,20.0,4.0,0.0,2.0,7.0
877,5869,13,12/7/2017,21:46,Palmeiras,Corinthians,4-2-3-1,4-2-3-1,A. Stival,F. Carille,Corinthians,Allianz Parque,0,2,SP,SP,18.0,3.0,62%,490.0,,16.0,3.0,0.0,3.0,8.0,3.0,2.0,38%,332.0,,14.0,4.0,0.0,5.0,1.0
878,5870,13,12/7/2017,21:46,Athletico-PR,Cruzeiro,4-2-3-1,4-2-3-1,F. Soares Pessoa,L. Venker de Menezes,Cruzeiro,Estádio Joaquim Américo Guimarães,0,2,PR,MG,14.0,6.0,62%,621.0,,16.0,3.0,0.0,0.0,9.0,15.0,5.0,38%,403.0,,9.0,1.0,0.0,1.0,1.0
879,5871,13,12/7/2017,21:46,Vitoria,Vasco,4-3-3,4-2-3-1,A. Tadeu Gallo,M. Mendes,Vasco, Barradão,1,4,BA,RJ,18.0,5.0,68%,514.0,,16.0,4.0,0.0,3.0,8.0,10.0,4.0,32%,251.0,,14.0,3.0,0.0,5.0,9.0
880,5872,13,13/7/2017,19:28,Sao Paulo,Atletico-GO,4-2-3-1,4-2-3-1,D. Silvestre Júnior,D. Ghidoni Junior,-, Morumbi,2,2,SP,GO,18.0,3.0,74%,600.0,,18.0,0.0,0.0,0.0,9.0,11.0,3.0,26%,211.0,,21.0,3.0,0.0,0.0,4.0
881,5873,13,13/7/2017,19:30,Sport,Chapecoense,4-2-3-1,4-1-4-1,V. Luxemburgo da Silva,V. Eutrópio,Sport,Arena de Pernambuco,3,0,PE,SC,11.0,5.0,53%,385.0,,9.0,2.0,0.0,1.0,5.0,11.0,1.0,47%,346.0,,26.0,8.0,0.0,1.0,8.0
882,5874,13,13/7/2017,19:31,Flamengo,Gremio,4-2-3-1,4-2-3-1,J. Mannarino,Renato Gaúcho,Gremio,Luso-Brasileiro,0,1,RJ,RS,23.0,7.0,61%,587.0,,12.0,2.0,0.0,1.0,8.0,4.0,3.0,39%,388.0,,20.0,2.0,0.0,1.0,2.0
883,5875,13,13/7/2017,21:01,Avai,Coritiba,4-2-3-1,4-3-3,C. dos Santos Oliveira,E. Pacheco,Coritiba,  Ressacada,1,4,SC,PR,10.0,2.0,63%,455.0,,14.0,2.0,0.0,5.0,6.0,9.0,8.0,37%,276.0,,18.0,2.0,0.0,1.0,3.0
884,5876,14,15/7/2017,19:01,Corinthians,Athletico-PR,4-2-3-1,4-2-3-1,F. Carille,F. Soares Pessoa,-,Neo Química Arena,2,2,SP,PR,19.0,9.0,63%,621.0,,5.0,0.0,0.0,1.0,8.0,11.0,4.0,37%,372.0,,11.0,0.0,0.0,2.0,3.0
885,5877,14,16/7/2017,11:02,Palmeiras,Vitoria,4-2-3-1,4-2-3-1,A. Stival,A. Tadeu Gallo,Palmeiras,Allianz Parque,4,2,SP,BA,15.0,6.0,57%,461.0,,21.0,2.0,0.0,1.0,5.0,7.0,2.0,43%,363.0,,19.0,3.0,0.0,2.0,6.0
886,5878,14,16/7/2017,15:59,Vasco,Santos,4-2-3-1,4-2-3-1,M. Mendes,L. Culpi,-,Estádio Nilton Santos,0,0,RJ,SP,16.0,4.0,44%,354.0,,16.0,4.0,0.0,1.0,9.0,4.0,0.0,56%,471.0,,25.0,2.0,1.0,0.0,3.0
887,5879,14,16/7/2017,15:59,Atletico-GO,Atletico-MG,4-2-3-1,4-2-3-1,D. Ghidoni Junior,R. Machado Marques,Atletico-MG,Estádio Olímpico Pedro Ludovico Teixeira,1,2,GO,MG,15.0,4.0,42%,334.0,,21.0,2.0,0.0,3.0,5.0,5.0,2.0,58%,449.0,,24.0,3.0,0.0,9.0,8.0
888,5880,14,16/7/2017,16:00,Chapecoense,Sao Paulo,4-1-4-1,4-2-3-1,V. Eutrópio,D. Silvestre Júnior,Chapecoense,Arena Condá,2,0,SC,SP,15.0,5.0,32%,216.0,,22.0,4.0,0.0,0.0,1.0,9.0,3.0,68%,455.0,,14.0,2.0,0.0,5.0,1.0
889,5881,14,16/7/2017,16:01,Cruzeiro,Flamengo,4-2-3-1,4-2-3-1,L. Venker de Menezes,J. Mannarino,-, Mineirão,1,1,MG,RJ,10.0,3.0,36%,332.0,,16.0,3.0,0.0,1.0,6.0,5.0,1.0,64%,588.0,,14.0,1.0,0.0,3.0,3.0
890,5882,14,16/7/2017,16:01,Gremio,Ponte Preta,4-2-3-1,5-3-2,Renato Gaúcho,G. Kleina,Gremio,Arena do Grêmio,3,1,RS,SP,12.0,6.0,62%,536.0,,20.0,1.0,0.0,1.0,7.0,10.0,3.0,38%,334.0,,18.0,2.0,0.0,1.0,3.0
891,5883,14,16/7/2017,19:00,Bahia,Avai,4-2-3-1,4-2-3-1,J. de Amorim Campos,C. dos Santos Oliveira,-,Estádio de Pituaçu,1,1,BA,SC,22.0,5.0,67%,533.0,,18.0,2.0,0.0,0.0,8.0,13.0,4.0,33%,264.0,,12.0,0.0,0.0,2.0,3.0
892,5884,14,16/7/2017,19:01,Coritiba,Fluminense,4-2-3-1,4-3-3,E. Pacheco,A. da Silva Braga,Fluminense, Couto Pereira,1,2,PR,RJ,14.0,4.0,53%,329.0,,19.0,4.0,0.0,5.0,3.0,6.0,2.0,47%,292.0,,18.0,4.0,0.0,2.0,3.0
893,5885,14,17/7/2017,20:00,Botafogo-RJ,Sport,4-4-1-1,4-2-3-1,J. Ribeiro Ventura,V. Luxemburgo da Silva,Botafogo-RJ,Estádio Nilton Santos,2,1,RJ,PE,11.0,6.0,43%,407.0,,14.0,4.0,0.0,1.0,3.0,10.0,3.0,57%,526.0,,16.0,3.0,0.0,3.0,6.0
894,5886,15,19/7/2017,19:31,Vitoria,Gremio,4-2-2-2,4-1-4-1,A. Tadeu Gallo,Renato Gaúcho,Gremio, Barradão,1,3,BA,RS,16.0,2.0,51%,464.0,,18.0,3.0,0.0,1.0,7.0,7.0,5.0,49%,486.0,,7.0,3.0,0.0,1.0,0.0
895,5887,15,19/7/2017,19:30,Santos,Chapecoense,4-2-3-1,4-1-4-1,L. Culpi,V. Eutrópio,Santos,Estádio Urbano Caldeira,1,0,SP,SC,7.0,5.0,60%,542.0,,13.0,5.0,0.0,7.0,13.0,18.0,5.0,40%,368.0,,17.0,2.0,0.0,1.0,7.0
896,5888,15,19/7/2017,21:01,Avai,Corinthians,4-2-3-1,4-2-3-1,C. dos Santos Oliveira,F. Carille,-,  Ressacada,0,0,SC,SP,15.0,3.0,27%,257.0,,18.0,2.0,0.0,1.0,3.0,22.0,7.0,73%,704.0,,10.0,3.0,0.0,1.0,11.0
897,5889,15,19/7/2017,20:59,Ponte Preta,Coritiba,4-2-3-1,4-1-4-1,G. Kleina,E. Pacheco,Ponte Preta, Moisés Lucarelli,4,0,SP,PR,13.0,7.0,45%,364.0,,12.0,1.0,0.0,6.0,4.0,13.0,6.0,55%,439.0,,12.0,0.0,0.0,3.0,1.0
898,5890,15,19/7/2017,21:45,Atletico-MG,Bahia,4-2-3-1,4-2-3-1,R. Machado Marques,J. de Amorim Campos,Bahia,Estádio Raimundo Sampaio,0,2,MG,BA,24.0,9.0,70%,588.0,,19.0,4.0,0.0,1.0,8.0,11.0,5.0,30%,264.0,,18.0,6.0,0.0,1.0,3.0
899,5891,15,19/7/2017,21:45,Sao Paulo,Vasco,4-2-3-1,4-2-3-1,D. Silvestre Júnior,E. Da Conceição Silva,Sao Paulo, Morumbi,1,0,SP,RJ,11.0,3.0,44%,329.0,,26.0,3.0,0.0,1.0,1.0,12.0,5.0,56%,409.0,,20.0,3.0,0.0,2.0,4.0
900,5892,15,19/7/2017,21:45,Flamengo,Palmeiras,4-2-3-1,4-3-3,J. Mannarino,A. Stival,-,Luso-Brasileiro,2,2,RJ,SP,18.0,6.0,62%,451.0,,16.0,2.0,0.0,4.0,10.0,7.0,5.0,38%,286.0,,23.0,9.0,0.0,0.0,2.0
901,5893,15,20/7/2017,19:29,Fluminense,Cruzeiro,4-3-3,4-4-2,A. da Silva Braga,L. Venker de Menezes,-,Estádio Giulite Coutinho,1,1,RJ,MG,17.0,6.0,48%,409.0,,21.0,3.0,0.0,0.0,8.0,15.0,6.0,52%,438.0,,18.0,3.0,0.0,3.0,4.0
902,5894,15,20/7/2017,20:03,Sport,Atletico-GO,4-2-3-1,4-3-3,V. Luxemburgo da Silva,D. Ghidoni Junior,Sport,Adelmar da Costa Carvalho,4,0,PE,GO,8.0,5.0,51%,317.0,,22.0,2.0,0.0,4.0,4.0,14.0,3.0,49%,295.0,,34.0,1.0,0.0,2.0,9.0
903,5895,15,20/7/2017,21:00,Athletico-PR,Botafogo-RJ,4-1-4-1,4-2-3-1,F. Soares Pessoa,J. Ribeiro Ventura,-,Estádio Joaquim Américo Guimarães,0,0,PR,RJ,13.0,3.0,60%,531.0,,16.0,3.0,0.0,4.0,3.0,9.0,1.0,40%,353.0,,21.0,4.0,1.0,1.0,4.0
904,5896,16,22/7/2017,15:59,Vitoria,Chapecoense,4-2-3-1,4-1-4-1,F. Pinto Tanajura,V. Eutrópio,Chapecoense, Barradão,1,2,BA,SC,10.0,4.0,68%,493.0,,13.0,2.0,0.0,6.0,6.0,14.0,7.0,32%,239.0,,19.0,5.0,0.0,1.0,4.0
905,5897,16,22/7/2017,19:00,Flamengo,Coritiba,4-2-3-1,4-4-1-1,J. Mannarino,R. L. Martins Gomes,Flamengo,Luso-Brasileiro,2,1,RJ,PR,19.0,6.0,51%,418.0,,20.0,1.0,0.0,1.0,6.0,9.0,3.0,49%,423.0,,24.0,6.0,0.0,1.0,1.0
906,5898,16,23/7/2017,11:00,Santos,Bahia,4-2-3-1,4-2-3-1,L. Culpi,J. de Amorim Campos,Santos,Estádio Municipal Paulo Machado de Carvalho,3,0,SP,BA,11.0,5.0,51%,460.0,,10.0,1.0,0.0,1.0,4.0,19.0,5.0,49%,440.0,,19.0,1.0,0.0,2.0,7.0
907,5899,16,23/7/2017,16:00,Avai,Cruzeiro,4-2-3-1,4-2-3-1,C. dos Santos Oliveira,L. Venker de Menezes,Avai,  Ressacada,1,0,SC,MG,5.0,2.0,28%,246.0,,20.0,2.0,0.0,2.0,4.0,26.0,9.0,72%,638.0,,10.0,0.0,0.0,2.0,8.0
908,5900,16,23/7/2017,16:01,Sport,Palmeiras,4-2-3-1,4-3-3,V. Luxemburgo da Silva,A. Stival,Palmeiras,Arena de Pernambuco,0,2,PE,SP,12.0,1.0,63%,464.0,,21.0,3.0,0.0,2.0,6.0,7.0,4.0,37%,290.0,,31.0,4.0,0.0,1.0,3.0
909,5901,16,23/7/2017,16:00,Fluminense,Corinthians,4-2-3-1,4-2-3-1,A. da Silva Braga,F. Carille,Corinthians, Maracanã,0,1,RJ,SP,19.0,5.0,55%,510.0,,15.0,2.0,0.0,4.0,6.0,12.0,1.0,45%,412.0,,13.0,2.0,0.0,3.0,6.0
910,5902,16,23/7/2017,19:00,Athletico-PR,Ponte Preta,4-2-3-1,4-2-3-1,F. Soares Pessoa,G. Kleina,Ponte Preta,Estádio Joaquim Américo Guimarães,0,2,PR,SP,20.0,8.0,71%,614.0,,25.0,2.0,0.0,2.0,12.0,4.0,2.0,29%,265.0,,19.0,2.0,0.0,1.0,0.0
911,5903,16,23/7/2017,18:58,Atletico-GO,Botafogo-RJ,4-2-3-1,4-2-3-1,J. P. Sanches,J. Ribeiro Ventura,-,Estádio Olímpico Pedro Ludovico Teixeira,1,1,GO,RJ,27.0,5.0,52%,411.0,,12.0,1.0,0.0,1.0,4.0,12.0,4.0,48%,407.0,,20.0,4.0,0.0,0.0,4.0
912,5904,16,23/7/2017,19:00,Atletico-MG,Vasco,4-2-3-1,4-2-3-1,D. Giacomini,M. Mendes,Vasco,Estádio Raimundo Sampaio,1,2,MG,RJ,13.0,3.0,58%,461.0,,24.0,5.0,0.0,1.0,7.0,11.0,4.0,42%,341.0,,16.0,3.0,0.0,1.0,5.0
